MAZ,2010 HH
717972,68
717974,55
717976,41
717977,50
717978,30
717979,61
717981,51
717987,103
717988,3
717989,75
718000,23
718004,207
718011,6
718012,44
718013,28
718016,57
718018,45
718021,56
718025,72
718028,32
718029,37
718030,35
718032,130
718035,0
718041,52
718044,47
718045,39
718054,0
718056,61
718057,21
718065,37
718072,45
718084,1
718087,55
718092,5
718101,0
718102,13
718103,5
718104,0
718105,89
718109,69
718111,21
718112,36
718122,41
718139,142
718140,29
718146,81
718148,63
718152,104
718158,30
718159,9
718160,0
718161,0
718163,89
718164,12
718168,17
718169,0
718170,83
718175,169
718179,76
718180,1
718192,6
718196,40
718209,68
718225,10
718226,67
718227,0
718228,16
718229,0
718251,49
718257,2
718260,1
718264,1
718271,89
718282,35
718284,1
718293,245
718299,8
718312,16
718313,23
718322,220
718326,1
718330,10
718333,120
718344,0
718354,0
718359,84
718364,312
718366,46
718371,0
718373,0
718375,227
718377,135
718380,0
718384,65
718385,149
718387,26
718390,166
718393,31
718396,2
718399,161
718400,1
718402,86
718403,76
718407,60
718411,0
718412,37
718413,98
718414,50
718416,63
718425,3
718436,7
718437,201
718440,29
718443,9
718445,2
718448,0
718450,0
718461,71
718462,28
718463,27
718469,0
718476,98
718478,0
718483,118
718502,187
718518,6
718550,30
718553,11
718556,38
718557,94
718558,13
718559,328
718561,5
718588,42
718590,26
718591,28
718593,31
718594,30
718599,44
718600,102
718602,43
718603,120
718604,18
718606,93
718611,10
718613,19
718618,7
718621,0
718629,15
718638,74
718642,37
718643,70
718645,0
718648,177
718649,85
718655,33
718663,0
718666,64
718667,66
718668,85
718671,13
718676,16
718684,0
718685,0
718697,124
718701,133
718702,26
718719,98
718721,9
718722,70
718723,96
718725,0
718729,60
718730,169
718731,20
718732,46
718733,0
718734,1
718744,23
718748,174
718749,51
718769,3
718792,67
718796,370
718798,205
718799,72
718800,80
718812,226
718814,0
718817,118
718820,91
718822,57
718823,25
718824,41
718829,61
718831,44
718840,111
718842,0
718843,36
718846,20
718847,15
718850,5
718852,142
718853,146
718867,225
718871,0
718874,59
718879,33
718895,98
718910,54
718911,24
718913,14
718915,62
718917,0
718921,50
718925,24
718930,46
718932,2
718944,145
718952,22
718953,58
718962,25
718966,42
718969,52
718970,95
718971,1
718973,92
718974,64
718977,92
718981,0
718986,4
718995,0
718996,7
719003,46
719005,589
719019,55
719022,99
719023,0
719030,213
719040,44
719045,10
719046,0
719047,18
719049,257
719050,19
719053,20
719056,1
719057,59
719058,2
719059,158
719066,210
719078,182
719079,79
719083,181
719084,75
719099,0
719103,139
719104,226
719111,27
719113,48
719114,104
719115,37
719126,16
719129,60
719133,116
719134,3
719136,219
719140,77
719143,2
719148,35
719174,1
719179,0
719187,2
719194,82
719197,52
719199,125
719201,9
719204,67
719210,74
719212,171
719214,33
719217,29
719218,236
719219,30
719220,70
719221,65
719224,56
719226,36
719233,72
719236,55
719238,0
719239,0
719254,147
719255,124
719265,32
719266,6
719267,93
719270,0
719277,170
719282,2
719289,16
719290,58
719293,27
719295,34
719298,31
719301,36
719302,75
719304,14
719307,0
719308,306
719313,122
719316,45
719322,1
719325,40
719330,34
719332,449
719335,30
719339,98
719341,164
719354,124
719359,149
719360,22
719362,58
719364,46
719374,3
719376,2
719382,40
719402,24
719404,40
719410,47
719413,21
719414,29
719415,12
719417,2
719418,41
719420,57
719421,73
719424,0
719425,0
719427,81
719429,8
719431,55
719435,58
719438,52
719439,36
719440,38
719446,39
719447,25
719448,33
719450,35
719451,19
719453,57
719454,11
719459,136
719462,0
719463,65
719464,48
719465,44
719467,56
719468,35
719470,5
719473,0
719501,9
719509,240
719511,43
719512,32
719513,120
719522,60
719523,70
719524,160
719529,36
719536,18
719537,26
719561,1
719563,67
719564,93
719565,0
719569,10
719584,25
719585,0
719595,69
719597,126
719598,44
719599,59
719601,18
719604,55
719618,34
719621,66
719622,0
719623,129
719625,28
719637,44
719645,0
719649,53
719652,24
719659,1
719661,36
719668,0
719671,22
719674,22
719676,66
719677,81
719681,27
719686,0
719689,1
719696,165
719697,32
719707,0
719708,0
719715,0
719716,33
719718,14
719722,15
719723,47
719726,0
719727,139
719728,6
719730,79
719732,31
719734,88
719737,94
719738,54
719744,0
719760,16
719761,46
719762,13
719770,79
719777,21
719779,93
719781,24
719782,23
719788,59
719791,37
719792,96
719793,153
719803,0
719805,54
719806,45
719807,123
719809,46
719812,112
719813,39
719826,92
719834,38
719837,93
719839,52
719856,38
719861,25
719866,32
719879,82
719880,64
719882,77
719888,2
719891,0
719898,54
719901,97
719904,28
719908,87
719910,25
719914,120
719917,80
719921,55
719925,76
719927,0
719936,139
719939,124
719942,67
719951,32
719954,0
719955,0
719959,27
719963,50
719964,103
719965,164
719966,89
719967,7
719968,49
719973,122
719974,61
719975,496
719976,29
719977,121
719978,58
719983,8
719984,102
719985,4
719987,43
719988,37
719990,188
719992,60
719994,293
720000,107
720001,101
720002,183
720004,86
720006,50
720007,14
720008,81
720009,0
720010,170
720014,43
720015,179
720016,49
720017,27
720018,222
720021,51
720026,0
720027,157
720028,42
720030,77
720032,160
720033,66
720035,93
720036,52
720037,25
720038,38
720043,0
720044,29
720046,0
720059,37
720062,42
720063,59
720067,18
720078,107
720079,26
720089,108
720090,110
720092,26
720094,45
720097,39
720098,55
720117,4
720119,92
720120,32
720123,171
720126,36
720128,0
720132,45
720133,98
720136,4
720142,0
720148,18
720149,13
720150,15
720154,167
720157,3
720160,32
720166,106
720167,0
720168,47
720169,70
720171,44
720175,0
720179,0
720187,55
720192,61
720195,6
720196,66
720197,27
720201,20
720205,55
720207,28
720208,166
720217,11
720218,0
720226,83
720227,55
720228,36
720230,13
720231,59
720232,60
720235,103
720236,31
720239,139
720240,0
720247,43
720255,4
720257,536
720261,0
720275,78
720276,63
720288,5
720289,24
720295,86
720310,26
720313,0
720316,6
720320,95
720324,71
720339,105
720342,44
720344,28
720351,12
720363,0
720369,30
720388,32
720389,2
720390,3
720391,2
810002,46
810005,102
810007,131
810008,111
810019,1
810022,0
810023,49
810024,50
810026,46
810027,128
810028,63
810037,35
810039,25
810040,220
810041,342
810042,50
810043,119
810047,1
810048,1
810053,47
810054,160
810056,59
810057,32
810058,28
810059,60
810062,126
810071,182
810072,170
810073,0
810074,4
810075,81
810076,353
810078,0
810079,76
810080,175
810081,37
810084,14
810085,13
810086,51
810088,135
810091,1
810092,271
810093,93
810099,44
810105,6
810108,86
810113,7
810122,268
810123,88
810124,36
810128,35
810129,67
810130,54
810132,54
810134,43
810138,25
810140,40
810142,0
810144,0
810150,93
810151,74
810152,5
810155,137
810157,0
810158,36
810159,0
810161,231
810162,135
810167,131
810173,66
810177,69
810180,5
810185,0
810186,154
810191,66
810192,37
810194,353
810198,40
810203,6
810208,101
810209,124
810216,3
810217,0
810218,10
810219,60
810220,114
810221,46
810222,22
810224,57
810231,249
810234,41
810237,342
810240,87
810242,53
810245,0
810251,126
810257,35
810260,46
810262,68
810263,27
810264,74
810265,0
810267,148
810271,6
810273,0
810278,329
810281,0
810283,23
810284,129
810292,163
810297,89
810298,48
810300,156
810301,149
810302,7
810304,39
810305,105
810307,9
810308,39
810310,40
810313,89
810314,0
810319,0
810324,23
810325,58
810327,30
810329,63
810344,54
810349,0
810351,26
810354,0
810356,37
810358,105
810362,89
810366,61
810367,135
810370,52
810371,20
810373,29
810375,0
810376,115
810377,88
810380,219
810381,331
810382,14
810384,56
810386,64
810387,74
810388,71
810390,49
810394,28
810395,73
810399,93
810405,27
810407,102
810413,90
810416,236
810417,96
810426,94
810427,22
810431,137
810438,42
810441,121
810445,89
810450,0
810453,132
810461,0
810464,0
810466,63
810467,19
810468,20
810481,7
810482,0
810484,175
810495,0
810496,29
810498,167
810501,179
810508,118
810513,70
810515,12
810517,63
810520,32
810521,0
810524,32
810539,294
810549,30
810552,1
810553,169
810558,31
810562,18
810566,138
810569,54
810570,726
810572,32
810575,28
810577,9
810583,102
810586,50
810587,0
810588,79
810594,25
810596,19
810597,29
810600,40
810602,73
810604,64
810611,144
810613,147
810615,22
810616,33
810617,55
810621,46
810623,119
810644,1
810658,98
810659,45
810664,239
810665,33
810666,39
810668,142
810670,96
810671,45
810672,127
810673,0
810674,24
810675,69
810676,0
810677,0
810679,48
810689,68
810690,4
810695,33
810696,31
810699,52
810700,38
810703,91
810705,26
810707,46
810712,0
810724,151
810726,81
810729,2
810731,70
810732,65
810734,62
810736,0
810737,33
810738,3
810742,0
810743,1
810745,408
810752,92
810754,35
810755,26
810757,54
810759,6
810761,41
810779,126
810780,83
810784,15
810793,4
810795,132
810797,24
810799,364
810803,47
810804,143
810805,0
810809,256
810811,269
810818,28
810820,313
810821,153
810823,267
810834,99
810836,70
810838,0
810840,626
810842,142
810845,299
810847,77
810848,92
810849,17
810854,33
810855,48
810856,138
810859,63
810862,104
810867,56
810868,87
810869,0
810871,53
810875,34
810876,4
810879,2
810882,80
810884,51
810887,50
810888,154
810895,17
810897,60
810898,80
810899,14
810900,11
810904,6
810905,5
810906,4
810909,36
810913,20
810916,0
810922,11
810924,0
810926,100
810931,37
810932,79
810934,22
810938,140
810941,0
810946,33
810949,640
810951,274
810955,75
810958,53
810959,29
810961,42
810963,364
810964,86
810968,36
810971,4
810973,0
810978,200
810979,35
810981,190
810992,95
810994,55
810995,35
810999,135
811003,134
811004,82
811007,41
811008,78
811017,28
811020,48
811028,38
811030,34
811046,122
811049,7
811051,54
811055,56
811056,133
811057,0
811060,82
811064,51
811065,20
811078,5
811079,8
811084,6
811087,12
811088,68
811089,158
811090,61
811091,28
811092,0
811093,1
811094,60
811095,5
811096,179
811101,231
811102,30
811104,54
811105,25
811116,29
811118,86
811120,0
811121,22
811128,31
811129,31
811131,85
811133,0
811135,6
811137,103
811140,0
811142,2
811153,55
811154,5
811156,29
811160,0
811165,111
811176,29
811179,0
811180,0
811187,6
811189,19
811193,85
811194,77
811195,55
811198,10
811200,0
811202,86
811203,249
811206,52
811208,35
811209,91
811211,83
811215,12
811217,152
811218,272
811222,147
811223,103
811224,183
811226,237
811227,31
811229,25
811230,75
811232,386
811235,0
811240,37
811243,129
811247,113
811249,78
811256,0
811257,0
811259,149
811263,109
811265,52
811273,264
811276,0
811277,3
811280,0
811288,149
811290,10
811296,0
811298,241
811302,120
811304,71
811305,8
811306,197
811307,109
811308,3
811309,0
811310,0
811318,24
811319,76
811320,359
811321,21
811322,0
811323,1
811327,19
811330,44
811331,140
811332,89
811335,138
811336,68
811337,150
811349,190
811352,50
811355,313
811356,41
811357,0
811363,0
811366,77
811374,42
811381,10
811388,153
811389,220
811396,0
811398,0
811406,54
811408,542
811409,42
811411,173
811415,110
811417,69
811418,117
811419,60
811423,6
811427,91
811432,168
811438,85
811445,27
811449,60
811451,400
811453,132
811454,79
811457,3
811465,45
811466,60
811467,21
811472,41
811474,35
811476,51
811478,45
811480,0
811482,98
811483,41
811491,191
811495,0
811499,1
811501,112
811502,0
811503,101
811507,74
811516,127
811519,80
811522,361
811524,167
811527,25
811529,0
811535,81
811537,2
811544,8
811545,6
811548,0
811549,0
811559,28
811560,176
811563,145
811565,61
811575,79
811576,81
811577,0
811581,53
811584,116
811586,78
811588,21
811592,0
811594,15
811607,59
811611,264
811614,27
811615,52
811618,16
811619,205
811623,34
811626,36
811634,282
811635,281
811637,179
811639,138
811642,106
811646,4
811650,31
811658,277
811661,66
811662,105
811666,67
811670,42
811673,54
811676,0
811677,0
811683,82
811687,78
811689,26
811690,100
811694,65
811697,29
811700,65
811703,353
811704,110
811705,21
811706,120
811710,22
811712,183
811721,179
811730,1
811731,39
811733,0
811737,37
811747,23
811748,49
811750,32
811751,49
811755,45
811757,24
811761,325
811764,70
811769,84
811770,61
811771,120
811776,25
811780,155
811781,335
811782,21
811790,124
811795,114
811803,0
811811,2
811812,56
811821,74
811825,77
811830,184
811838,81
811840,31
811843,49
811845,128
811847,0
811849,27
811854,0
811866,47
811869,40
811870,14
811872,39
811875,26
811884,0
811888,54
811890,136
811891,24
811895,29
811896,65
811899,120
811902,23
811903,0
811915,35
811917,177
811919,0
811922,32
811923,12
811925,193
811927,355
811942,0
811955,25
811956,46
811959,329
811960,0
811961,1
811965,3
811967,319
811968,193
811969,91
811970,54
811971,118
811973,4
811975,138
811978,83
811980,166
811984,82
811985,43
811988,0
811989,35
811990,60
811994,30
811995,18
812002,224
812009,1
812017,48
812019,208
812020,13
812021,24
812025,33
812029,0
812030,75
812032,46
812033,223
812038,87
812040,39
812044,61
812046,0
812051,257
812052,70
812055,76
812058,168
812059,0
812060,329
812063,0
812065,7
812067,255
812070,32
812073,47
812074,112
812077,14
812078,23
812080,48
812081,29
812088,12
812089,3
812091,9
812105,60
812106,0
812108,38
812110,34
812111,30
812114,3
812116,0
812117,0
812119,10
812120,0
812122,59
812123,122
812130,42
812134,117
812136,0
812137,48
812140,53
812147,188
812148,500
812150,223
812153,44
812154,61
812155,11
812156,0
812159,185
812161,0
812164,14
812169,0
812177,188
812179,285
812183,48
812187,29
812192,71
812193,63
812209,74
812210,73
812211,0
812214,16
812216,122
812217,0
812218,4
812219,7
812225,10
812228,48
812229,58
812233,57
812234,126
812235,27
812236,7
812237,24
812238,36
812239,210
812240,78
812242,201
812255,32
812256,214
812260,176
812262,159
812264,321
812267,27
812272,0
812274,57
812275,49
812278,31
812281,60
812282,24
812283,155
812284,27
812287,68
812288,26
812289,60
812292,2
812296,149
812298,32
812302,40
812310,72
812311,4
812319,40
812320,83
812321,0
812322,110
812324,50
812325,9
812327,62
812328,131
812329,140
812331,1
812332,27
812334,62
812335,23
812336,18
812340,0
812341,45
812344,83
812345,38
812346,73
812348,87
812351,50
812353,21
812354,41
812355,32
812359,0
812365,0
812366,0
812368,0
812375,2
812379,11
812383,20
812386,39
812392,32
812393,38
812399,23
812402,44
812404,41
812405,9
812406,0
812407,59
812408,60
812409,1
812410,63
812412,455
812418,5
812425,33
812431,45
812434,30
812439,29
812440,0
812441,77
812442,18
812445,138
812446,106
812447,2
812449,61
812459,68
812460,102
812462,173
812463,275
812465,352
812467,27
812468,57
812476,0
812479,213
812495,78
812496,50
812497,414
812499,25
812500,34
812501,51
812502,0
812503,27
812504,28
812505,27
812506,96
812508,7
812509,0
812515,59
812519,113
812523,28
812524,63
812530,0
812532,53
812539,175
812540,14
812542,0
812545,0
812547,55
812549,44
812551,174
812554,31
812556,64
812557,41
812559,41
812561,290
812570,254
812571,82
812579,16
812581,159
812583,48
812586,26
812590,43
812593,32
812596,242
812600,0
812601,5
812606,337
812608,20
812609,14
812613,126
812614,57
812617,0
812618,93
812619,51
812630,94
812636,76
812639,32
812643,176
812648,11
812650,170
812651,43
812653,45
812656,34
812661,89
812667,134
812669,29
812677,15
812679,38
812681,155
812684,113
812690,9
812699,7
812703,0
812711,83
812712,0
812713,16
812717,68
812719,3
812729,90
812731,103
812737,25
812741,70
812744,26
812748,25
812749,63
812750,31
812751,167
812759,80
812760,55
812762,15
812763,30
812764,0
812765,52
812772,5
812775,0
812783,0
812785,246
812786,142
812789,48
812790,1
812796,41
812800,27
812801,312
812805,49
812813,38
812816,107
812823,306
812826,37
812829,67
812833,53
812838,25
812842,0
812850,0
812851,0
812852,0
812854,337
812858,130
812862,91
812866,235
812868,0
812871,0
812873,17
812876,27
812878,54
812881,12
812887,156
812892,1
812896,0
812902,98
812906,0
812907,83
812908,39
812909,93
812914,11
812931,1
812933,2
812936,7
812943,437
812944,111
812947,43
812948,191
812955,0
812958,186
812961,62
812963,14
812966,50
812967,30
812968,47
812979,90
812982,281
812983,101
812984,782
812988,189
812993,265
812994,40
813000,0
813021,0
813031,0
813037,154
813039,295
813044,24
813050,99
813053,55
813058,43
813062,0
813068,13
813075,49
813080,108
813082,143
813085,31
813091,52
813093,30
813095,77
813096,41
813099,1
813102,61
813106,230
813107,43
813108,228
813109,0
813111,156
813116,0
813118,3
813123,16
813124,0
813129,183
813134,103
813135,91
813138,44
813142,13
813143,101
813144,265
813148,31
813149,76
813150,34
813153,28
813154,137
813155,300
813159,76
813173,1
813181,45
813182,42
813185,142
813186,10
813187,12
813189,309
813191,363
813199,12
813201,36
813204,0
813205,13
813206,57
813209,0
813211,0
813214,0
813219,77
813222,40
813225,76
813227,59
813228,55
813230,247
813234,215
813236,26
813237,118
813239,69
813241,61
813242,60
813244,106
813265,48
813270,80
813271,41
813272,57
813274,2
813275,3
813277,44
813278,188
813280,62
813282,40
813288,126
813290,0
813296,0
813301,26
813302,46
813304,55
813307,106
813309,30
813318,70
813321,133
813322,43
813324,40
813325,47
813328,0
813329,0
813330,32
813332,0
813336,26
813340,295
813346,12
813347,23
813349,15
813350,10
813351,17
813352,0
813353,0
813362,66
813364,47
813370,24
813371,220
813381,25
813387,45
813388,159
813389,0
813390,66
813411,46
813415,0
813419,11
813424,36
813431,41
813435,181
813437,51
813438,27
813440,25
813441,83
813443,61
813448,5
813449,157
813450,0
813451,0
813453,0
813454,0
813456,147
813460,72
813463,221
813466,55
813471,0
