MAZ,Total
512128,15
512129,30
512138,45
512145,15
512147,15
512153,135
512157,15
512159,135
512160,105
512162,45
512163,60
512164,30
512165,30
512166,60
512168,195
512172,30
512174,60
512175,15
512178,105
512182,30
512183,30
512185,60
512186,30
512187,15
512193,75
512194,60
512196,15
512198,15
512201,15
512202,60
512207,45
512209,15
512211,30
512213,15
512221,15
512224,15
512230,15
512231,105
512235,15
512236,15
512241,29
512242,14
512247,84
512249,28
512267,42
512268,14
512269,28
512272,14
512274,14
512277,84
512279,14
512283,14
512284,56
512287,42
512292,14
512293,14
512302,14
512304,14
512306,14
512310,14
512312,42
512313,112
512314,14
512315,14
512316,14
512317,14
512320,14
512323,14
512325,154
512330,70
512334,42
512335,70
512338,28
512343,14
512348,70
512352,28
512361,14
512362,14
512365,14
512367,14
512373,84
512375,70
512379,14
512381,14
512383,42
512385,14
512386,14
512396,14
512400,14
512405,70
512408,14
512410,28
512419,42
512422,56
512423,14
512424,14
512426,14
512427,14
512430,14
512431,14
512438,14
512439,14
512442,14
512447,14
512466,42
512469,28
512480,42
512482,84
512486,70
512497,13
512509,13
512510,26
512514,26
512516,13
512517,13
512520,52
512521,13
512524,13
512525,26
512526,13
512528,39
512529,13
512530,13
512531,13
512533,13
512539,65
512540,13
512544,39
512545,26
512546,39
512549,13
512556,13
512559,13
512561,130
512565,65
512566,143
512567,78
512576,39
512581,39
512582,26
512585,13
512586,26
512587,26
512588,91
512590,26
512594,13
512595,39
512601,13
512604,13
512605,13
512615,13
512622,13
512628,13
512629,13
512630,13
512632,52
512636,52
512645,104
512649,26
512652,13
512656,143
512658,13
512660,26
512665,13
512681,13
512687,13
512688,13
512691,39
512692,13
512693,12
512694,12
512696,12
512699,12
512700,12
512705,60
512707,12
512709,24
512710,12
512715,12
512717,36
512719,24
512723,24
512726,24
512728,12
512729,12
512731,12
512733,12
512734,12
512737,48
512739,12
512742,12
512747,12
512748,12
512749,12
512753,12
512755,12
512756,12
512760,12
512761,36
512762,12
512763,96
512767,12
512770,60
512778,36
512788,72
512800,24
512810,60
512812,60
512829,12
512830,48
512837,84
512838,12
512841,36
512849,24
512850,24
512854,36
512860,48
512861,12
512876,12
512884,12
512889,12
512890,12
512891,12
512894,36
512896,12
512897,12
512900,12
512901,24
512903,24
512905,96
512914,12
512917,12
512924,48
512928,24
512929,36
512931,24
512932,12
512933,48
512935,12
512936,24
512937,12
512940,12
512943,12
512944,12
512945,12
512947,12
512948,24
512949,12
512950,12
512952,48
512953,36
512955,24
512956,24
512958,12
512963,58
512970,11
512974,22
512978,11
512980,33
513000,110
513002,11
513013,44
513014,11
513017,33
513018,33
513046,11
513053,11
513055,11
513057,11
513067,11
513071,77
513075,44
513076,22
513079,44
513081,44
513094,11
513096,66
513097,121
513107,44
513108,77
513111,11
513115,11
513118,11
513119,11
513122,77
513130,11
513131,11
513140,22
513141,55
513142,11
513146,11
513149,11
513150,11
513155,11
513156,33
513163,11
513166,11
513167,11
513168,11
513182,11
513185,22
513192,33
513198,77
513200,52
513221,20
513223,10
513225,10
513232,10
513236,60
513246,10
513247,10
513248,100
513249,10
513250,10
513251,10
513255,10
513261,10
513264,20
513278,40
513283,40
513304,60
513306,60
513307,20
513308,30
513309,30
513313,10
513315,30
513333,100
513334,90
513355,50
513364,10
513368,10
513369,10
513371,30
513373,60
513377,50
513378,30
513397,10
513402,20
513403,10
513406,10
513408,10
513413,10
513415,10
513418,10
513421,20
513422,20
513423,10
513424,140
513435,10
513436,10
513443,10
513445,70
513446,50
513448,20
513450,20
513459,20
513472,10
513475,10
513476,9
513479,9
513480,18
513485,36
513489,18
513491,9
513494,9
513495,9
513496,9
513497,27
513498,9
513499,9
513504,9
513508,27
513521,18
513523,9
513528,18
513529,9
513532,9
513534,9
513537,9
513539,9
513541,18
513544,27
513545,9
513546,9
513549,9
513552,9
513553,189
513554,45
513555,54
513558,9
513559,45
513564,9
513579,9
513583,9
513586,45
513588,45
513591,9
513594,27
513621,27
513622,9
513624,36
513633,45
513641,45
513643,9
513647,45
513653,9
513654,9
513660,9
513669,9
513679,9
513700,18
513709,53
513712,8
513715,8
513716,8
513723,8
513724,24
513725,8
513728,8
513735,8
513737,8
513741,8
513743,16
513746,32
513748,8
513749,8
513752,8
513754,8
513756,48
513764,32
513769,16
513775,24
513783,8
513785,8
513796,8
513797,8
513803,48
513807,8
513811,24
513819,16
513824,8
513833,8
513835,24
513837,8
513843,16
513844,8
513846,8
513857,16
513860,8
513861,72
513865,32
513877,8
513883,8
513884,8
513888,8
513890,8
513893,8
513896,16
513898,8
513901,8
513902,8
513905,8
513906,8
513907,8
513913,8
513918,16
513925,16
513926,8
513928,32
513932,8
513933,48
513934,16
513941,8
513945,7
513947,7
513951,14
513957,7
513958,14
513961,42
513962,7
513966,7
513971,7
513972,7
513973,7
513974,7
513976,42
513979,7
513981,7
513982,7
513986,7
513991,7
513993,7
514000,7
514005,21
514014,21
514025,7
514028,14
514039,7
514040,21
514041,7
514046,42
514054,42
514055,56
514058,7
514062,21
514067,7
514078,7
514079,7
514082,7
514083,7
514085,7
514087,7
514088,7
514093,7
514095,7
514097,7
514098,7
514100,7
514102,7
514103,7
514106,7
514109,7
514112,7
514113,7
514115,7
514117,14
514118,7
514119,7
514126,7
514130,7
514143,7
514145,14
514146,7
514149,7
514150,7
514151,7
514152,7
514156,7
514166,7
514171,7
514175,7
514176,7
514177,28
514178,7
514180,7
514181,6
514183,6
514184,6
514196,18
514199,12
514200,24
514208,12
514211,6
514213,6
514223,6
514228,6
514230,6
514233,12
514263,24
514265,144
514268,12
514274,12
514275,6
514277,6
514279,6
514282,6
514283,6
514289,6
514293,6
514294,6
514295,12
514296,12
514301,6
514302,6
514309,6
514318,84
514322,79
514326,15
514330,5
514332,5
514336,10
514343,5
514345,45
514355,5
514357,50
514358,5
514363,15
514365,30
514377,35
514378,25
514379,10
514380,40
514381,5
514382,5
514385,10
514387,5
514388,5
514390,5
514392,5
514398,30
514399,20
514402,5
514405,65
514413,4
514422,8
514442,8
514447,8
514449,24
514457,4
514462,8
514465,12
514471,4
514475,4
514476,4
514478,4
514479,4
514484,4
514487,4
514488,4
514489,4
514493,4
514507,40
514512,12
514513,16
514515,4
514516,4
514517,4
514518,4
514520,8
514521,16
514530,12
514531,4
514539,4
514540,4
514556,16
514561,16
514567,4
514570,4
514581,4
514584,4
514587,4
514591,16
514595,40
514605,4
514606,52
514609,8
514611,4
514612,8
514616,4
514618,8
514625,4
514627,11
514630,3
514634,18
514642,3
514650,18
514653,24
514654,3
514655,3
514660,6
514661,3
514676,6
514677,3
514679,3
514680,3
514684,3
514685,6
514687,3
514688,3
514691,6
514692,3
514694,3
514695,21
514697,3
514706,3
514708,3
514714,3
514715,3
514716,3
514725,3
514727,12
514738,3
514747,6
514749,3
514755,12
514756,3
514757,15
514771,3
514778,6
514779,15
514781,6
514782,6
514796,3
514800,3
514804,3
514813,3
514815,3
514816,3
514822,9
514823,3
514825,3
514827,12
514828,6
514837,12
514842,0
514843,3
514845,3
514846,6
514849,6
514850,3
514852,3
514853,3
514855,9
514874,3
514875,3
514887,6
514888,3
514892,36
514895,6
514899,3
514901,3
514905,3
514916,6
514917,18
514924,3
514931,3
514935,6
514939,10
514941,4
514944,2
514947,2
514948,6
514949,4
514951,6
514953,4
514955,12
514956,6
514965,6
514970,2
514976,4
514979,2
514985,2
514989,4
514994,2
514996,8
514998,4
514999,18
515032,2
515034,2
515035,2
515036,4
515042,4
515044,2
515052,2
515055,2
515059,2
515061,2
515064,6
515066,2
515068,2
515076,4
515081,2
515082,14
515086,4
515087,6
515098,6
515101,4
515102,6
515104,12
515107,12
515108,6
515112,2
515113,26
515117,24
515119,2
515139,18
515142,6
515154,8
515160,4
515165,6
515177,4
515179,2
515186,2
515187,2
515190,2
515191,6
515192,2
515195,2
515200,4
515201,2
515203,4
515205,2
515207,14
515211,2
515214,2
515215,4
515217,2
515228,2
515230,2
515231,2
515232,14
515235,2
515237,2
515243,6
515245,1
515251,1
515259,1
515263,5
515266,3
515269,1
515272,1
515274,1
515275,1
515278,1
515284,5
515285,2
515288,2
515289,1
515293,3
515295,3
515299,1
515301,1
515302,4
515305,1
515307,1
515334,22
515341,1
515343,1
515351,2
515353,1
515355,1
515356,3
515357,2
515362,2
515368,2
515372,2
515373,1
515383,1
515384,1
515386,1
515391,3
515394,6
515395,1
515398,2
515430,4
515434,1
515440,1
515441,1
515443,1
515445,1
515446,1
515453,1
515465,3
515466,1
515467,1
515469,1
515478,2
515482,1
515488,2
515489,1
515496,2
515500,1
515512,1
515517,1
515518,1
515521,8
515530,1
515532,1
515534,1
515535,1
515536,1
515537,1
515540,2
515542,1
515545,1
515554,1
515556,1
515559,5
515561,12
515568,3
515576,1
515581,1
515586,5
515587,3
515590,4
515591,3
515592,1
515593,3
515612,4
515620,4
515623,1
515624,3
515625,1
515626,1
515627,4
515628,1
515632,3
515637,1
515647,1
515653,3
515656,2
515661,5
515663,1
515664,1
515683,3
515685,1
515688,1
515689,2
515690,1
515694,1
515696,1
515698,1
515699,1
515702,1
515703,1
515704,1
515705,1
515706,1
515709,1
515710,1
515711,1
515714,1
515717,1
515719,4
515721,2
515724,1
515726,1
515729,6
515740,2
515746,2
515753,2
515765,4
515767,1
515773,1
515781,5
515784,2
515785,2
515789,1
515802,1
515804,1
515814,1
515816,1
515817,1
515822,1
515829,2
515833,16
515851,3
515860,1
515867,1
515875,1
515877,8
515881,2
515888,2
515889,4
515890,2
515905,5
515906,1
515920,5
515921,6
515922,4
515923,2
515924,2
515931,1
515943,2
515949,1
515955,1
515957,1
515958,2
515966,4
515968,1
515969,1
515997,6
515998,1
516003,3
516004,1
516005,1
516006,1
516009,2
516021,1
516024,2
516026,1
516027,1
516028,1
516029,1
516030,1
516031,1
516034,2
516035,3
516041,1
516047,1
516048,3
516049,1
516059,1
516063,1
516079,2
516082,3
516084,0
516091,0
516095,0
516097,0
516099,0
516100,0
516101,0
516102,0
516104,0
516109,0
516111,0
516112,0
516114,0
516117,0
516118,0
516119,0
516120,0
516126,0
516129,0
516130,0
516131,0
516132,0
516133,0
516135,0
516136,0
516138,0
516140,0
516144,0
516145,0
516150,0
516152,0
516159,0
516162,0
516164,0
516165,0
516168,0
516171,0
516172,0
516178,0
516182,0
516183,0
516184,0
516185,0
516190,0
516196,0
516207,0
516211,0
516212,0
516213,0
516214,0
516215,0
516216,0
516221,0
516222,0
516223,0
516229,0
516231,0
516239,0
516242,0
516243,0
516250,0
516253,0
516254,0
516267,0
516269,0
516270,0
516273,0
516275,0
516290,0
516298,0
516300,0
516301,0
516302,0
516303,0
516307,0
516308,0
516309,0
516321,0
516329,0
516330,0
516334,0
516339,0
516346,0
516361,0
516365,0
516366,0
516369,0
516371,0
516372,0
516375,0
516378,0
516383,0
516384,0
516385,0
516386,0
516392,0
516393,0
516394,0
516395,0
516397,0
516398,0
516400,0
516403,0
516405,0
516406,0
516407,0
516413,0
516414,0
516416,0
516417,0
516422,0
516425,0
516427,0
516443,0
516444,0
516446,0
516447,0
516448,0
516457,0
516462,0
516472,0
516473,0
516474,0
516477,0
516478,0
516482,0
516483,0
516486,0
516487,0
516488,0
516490,0
516507,0
516511,0
516513,0
516518,0
516520,0
516525,0
516534,0
516535,0
516540,0
516551,0
516562,0
516568,0
516570,0
516572,0
516575,0
516579,0
516580,0
516585,0
516589,0
516591,0
516596,0
516601,0
516605,0
516607,0
516621,0
516629,0
516630,0
516632,0
516640,0
516648,0
516654,0
516659,0
516667,0
516670,0
516671,0
516676,0
516682,0
516684,0
516689,0
516703,0
516705,0
516707,0
516720,0
516722,0
516723,0
516724,0
516725,0
516742,0
516743,0
516746,0
516758,0
516759,0
516762,0
516772,0
516777,0
516781,0
516790,0
516795,0
516796,0
516806,0
516815,0
516821,0
516822,0
516828,0
516831,0
516833,0
516836,0
516837,0
516838,0
516845,0
516846,0
516848,0
516851,0
516853,0
516859,0
516863,0
516864,0
516869,0
516873,0
516874,0
516877,0
516880,0
516881,0
516883,0
516888,0
516893,0
516894,0
516902,0
516910,0
516912,0
516916,0
516919,0
516923,0
516924,0
516926,0
516930,0
516937,0
516939,0
516941,0
516947,0
516950,0
516952,0
516957,0
516960,0
516965,0
516968,0
516970,0
516972,0
516978,0
516979,0
516990,0
516991,0
516992,0
516993,0
516994,0
516995,0
516996,0
517003,0
517009,0
517031,0
517033,0
517037,0
517044,0
517049,0
517058,0
517061,0
517063,0
517077,0
517078,0
517089,0
517091,0
517093,0
517094,0
517095,0
517100,0
517107,0
517109,0
517113,0
517114,0
517119,0
517127,0
517132,0
517145,0
517146,0
517149,0
517154,0
517159,0
517160,0
517161,0
517163,0
517171,0
517173,0
517179,0
517187,0
517192,0
517209,0
517215,0
517216,0
517221,0
517226,0
517247,0
517249,0
517254,0
517255,0
517282,0
517295,0
517296,0
517315,0
517318,0
517327,0
517328,0
517332,0
517334,0
517336,0
517337,0
517354,0
517366,0
517367,0
517368,0
517373,0
517374,0
517385,0
517390,0
517394,0
517397,0
517401,0
517405,0
517412,0
517415,0
517417,0
517421,0
517428,0
517430,0
517432,0
517436,0
517449,0
517459,0
517469,0
517470,0
517472,0
517475,0
517487,0
517494,0
517496,0
517498,0
517512,0
517519,0
517527,0
517538,0
517544,0
517560,0
517561,0
517568,0
517577,0
517579,0
517582,0
517586,0
517588,0
517589,0
517595,0
517597,0
517602,0
517603,0
517617,0
517619,0
517620,0
517621,0
517623,0
517631,0
517632,0
517634,0
517640,0
517643,0
517649,0
517650,0
517653,0
517655,0
517659,0
517663,0
517665,0
517667,0
517669,0
517672,0
517673,0
517675,0
517677,0
517678,0
517680,0
517686,0
517697,0
517724,0
517725,0
517728,0
517731,0
517739,0
517744,0
517754,0
517770,0
517778,0
517779,0
517783,0
517785,0
517787,0
517790,0
517792,0
517798,0
517799,0
517800,0
517807,0
517809,0
517810,0
517812,0
517820,0
517824,0
517825,0
517834,0
517846,0
517854,0
517858,0
517865,0
517875,0
517876,0
517880,0
517882,0
517883,0
517902,0
517905,0
517906,0
517908,0
517909,0
517910,0
517912,0
517913,0
517921,0
517923,0
517927,0
517936,0
517942,0
517943,0
517957,0
517959,0
517962,0
517992,0
517994,0
517995,0
517997,0
517999,0
518002,0
518003,0
518004,0
518005,0
518009,0
518010,0
518014,0
518030,0
518034,0
518047,0
518050,0
518051,0
518062,0
518063,0
518066,0
518070,0
518072,0
518073,0
518074,0
518079,0
518083,0
518099,0
518103,0
518110,0
518113,0
518115,0
518122,0
518133,0
518139,0
518154,0
518155,0
518156,0
518157,0
518158,0
518159,0
518163,0
518165,0
518167,0
518168,0
518172,0
518173,0
518180,0
518184,0
518187,0
518188,0
518192,0
518194,0
518199,0
518221,0
518228,0
518231,0
518235,0
518246,0
518249,0
518250,0
518254,0
518256,0
518258,0
518268,0
518269,0
518287,0
518289,0
518290,0
518296,0
518297,0
518298,0
518299,0
518300,0
518301,0
518305,0
518307,0
518314,0
518315,0
518319,0
518321,0
518322,0
518327,0
518328,0
518338,0
518341,0
518346,0
518349,0
518351,0
518367,0
518372,0
518378,0
518389,0
518391,0
518402,0
518403,0
518405,0
518406,0
518408,0
518410,0
518412,0
518423,0
518424,0
518426,0
518449,0
518452,0
518453,0
518458,0
518459,0
518470,0
518471,0
518481,0
518485,0
518488,0
518490,0
518491,0
518499,0
518501,0
518503,0
518511,0
518512,0
518520,0
518528,0
518531,0
518534,0
518537,0
518538,0
518554,0
518555,0
518563,0
518565,0
518567,0
518568,0
518571,0
518574,0
518575,0
518576,0
518577,0
518579,0
518582,0
518583,0
518587,0
518599,0
518602,0
518603,0
518604,0
518610,0
518611,0
518626,0
518628,0
518632,0
518633,0
518637,0
518638,0
518639,0
518640,0
518641,0
518648,0
518650,0
518651,0
518652,0
518655,0
518661,0
518666,0
518668,0
518675,0
518684,0
518692,0
518705,0
518706,0
518711,0
518718,0
518736,0
518739,0
518740,0
518743,0
518750,0
518761,0
518762,0
518768,0
518770,0
518771,0
518772,0
518776,0
518779,0
518782,0
518787,0
518788,0
518789,0
518794,0
518798,0
518806,0
518813,0
518814,0
518816,0
518817,0
518819,0
518830,0
518843,0
518854,0
518857,0
518867,0
518870,0
518902,0
518909,0
518913,0
518914,0
518916,0
518919,0
518921,0
518923,0
518933,0
518936,0
518941,0
518942,0
518944,0
518948,0
518949,0
518963,0
518967,0
518968,0
518987,0
519013,0
519021,0
519023,0
519025,0
519028,0
519034,0
519041,0
519044,0
519045,0
519046,0
519049,0
519051,0
519054,0
519055,0
519087,0
519089,0
519094,0
519110,0
519127,0
519144,0
519148,0
519151,0
519153,0
519155,0
519157,0
519163,0
519164,0
519167,0
519168,0
519174,0
519184,0
519190,0
519191,0
519195,0
519199,0
519214,0
519221,0
519222,0
519233,0
519236,0
519248,0
519250,0
519255,0
519256,0
519257,0
519266,0
519274,0
519279,0
519281,0
519282,0
519286,0
519289,0
519295,0
519299,0
519307,0
519318,0
519344,0
519372,0
519374,0
519389,0
519391,0
519403,0
519408,0
519412,0
519414,0
519424,0
519426,0
519430,0
519433,0
519434,0
519439,0
519441,0
519445,0
519457,0
519479,0
519500,0
519504,0
519518,0
519523,0
519524,0
519535,0
519553,0
519557,0
519567,0
519571,0
519575,0
519582,0
519612,0
519614,0
519619,0
519623,0
519625,0
519627,0
519635,0
519637,0
519644,0
519645,0
519646,0
519649,0
519653,0
519659,0
519661,0
519674,0
519675,0
519676,0
519679,0
519680,0
519681,0
519705,0
519716,0
519717,0
519718,0
519722,0
519724,0
519725,0
519734,0
519735,0
519742,0
519743,0
519745,0
519747,0
519748,0
519749,0
519769,0
519777,0
519786,0
519788,0
519791,0
519802,0
519804,0
519809,0
519814,0
519824,0
519840,0
519841,0
519842,0
519844,0
519848,0
519852,0
519853,0
519862,0
519863,0
519864,0
519866,0
519868,0
519871,0
519873,0
519879,0
519892,0
519894,0
519903,0
519904,0
519922,0
519923,0
519925,0
519939,0
519942,0
519952,0
519975,0
519981,0
519987,0
519988,0
519993,0
519994,0
520002,0
520006,0
520016,0
520017,0
520031,0
520037,0
520040,0
520044,0
520046,0
520047,0
520052,0
520068,0
520071,0
520072,0
520077,0
520084,0
520087,0
520097,0
520098,0
520109,0
520116,0
520117,0
520118,0
520129,0
520135,0
520136,0
520138,0
520142,0
520143,0
520144,0
520147,0
520155,0
520161,0
520162,0
520163,0
520175,0
520197,0
520198,0
520200,0
520201,0
520202,0
520204,0
520206,0
520209,0
520213,0
520224,0
520236,0
520243,0
520248,0
520256,0
520260,0
520266,0
520267,0
520268,0
520271,0
520279,0
520282,0
520519,0
610002,453
610005,688
610006,648
610007,1387
610009,255
610010,714
610014,457
610016,450
610020,216
610021,630
