maz,taz,maz_original,taz_original,PUMA5CE00,COUNTYFP,mtc_county_id,county_name
30374,3173,423581,400026,2102,13,5,Contra Costa
30375,3308,423582,400164,2102,13,5,Contra Costa
30376,3374,423583,400230,2102,13,5,Contra Costa
30377,3345,423584,400201,2101,13,5,Contra Costa
30378,3187,423585,400040,2102,13,5,Contra Costa
30379,3407,423586,400263,2102,13,5,Contra Costa
30380,3243,423587,400098,2102,13,5,Contra Costa
30381,3173,423589,400026,2102,13,5,Contra Costa
30382,3601,423590,400462,2101,13,5,Contra Costa
30383,3600,423594,400461,2101,13,5,Contra Costa
30384,3601,423597,400462,2101,13,5,Contra Costa
30385,3549,423598,400410,2101,13,5,Contra Costa
30386,3549,423599,400410,2101,13,5,Contra Costa
30387,3514,423607,400375,2101,13,5,Contra Costa
30388,3393,423614,400249,2102,13,5,Contra Costa
30389,3226,423623,400081,2102,13,5,Contra Costa
30390,3183,423626,400036,2102,13,5,Contra Costa
30391,3683,423631,400551,2107,13,5,Contra Costa
30392,3736,423632,400607,2107,13,5,Contra Costa
30393,3360,423634,400216,2107,13,5,Contra Costa
30394,3193,423635,400046,2107,13,5,Contra Costa
30395,3602,423636,400464,2107,13,5,Contra Costa
30396,3565,423648,400426,2105,13,5,Contra Costa
30397,3719,423660,400588,2104,13,5,Contra Costa
30398,3285,423662,400140,2103,13,5,Contra Costa
30399,3368,423663,400224,2103,13,5,Contra Costa
30400,3686,423665,400554,2104,13,5,Contra Costa
30401,3361,423666,400217,2106,13,5,Contra Costa
30402,3566,423671,400427,2105,13,5,Contra Costa
30403,3568,423674,400429,2105,13,5,Contra Costa
30404,3632,423677,400494,2103,13,5,Contra Costa
30405,3693,423679,400561,2106,13,5,Contra Costa
30406,3693,423680,400561,2106,13,5,Contra Costa
30407,3166,423686,400019,2104,13,5,Contra Costa
30408,3690,423689,400558,2104,13,5,Contra Costa
30409,3487,423690,400348,2103,13,5,Contra Costa
30410,3595,423691,400456,2104,13,5,Contra Costa
30411,3379,423695,400235,2104,13,5,Contra Costa
30412,3476,423705,400335,2105,13,5,Contra Costa
30413,3376,423709,400232,2105,13,5,Contra Costa
30414,3298,423710,400154,2105,13,5,Contra Costa
30415,3568,423716,400429,2105,13,5,Contra Costa
30416,3644,423728,400506,2103,13,5,Contra Costa
30417,3645,423753,400507,2108,13,5,Contra Costa
30418,3231,423754,400086,2108,13,5,Contra Costa
30419,3646,423761,400508,2106,13,5,Contra Costa
30420,3765,423762,400638,2105,13,5,Contra Costa
30421,3765,423763,400638,2105,13,5,Contra Costa
30422,3303,423765,400159,2105,13,5,Contra Costa
30423,3322,423774,400178,2102,13,5,Contra Costa
30424,3441,423775,400298,2102,13,5,Contra Costa
30425,3546,423777,400407,2101,13,5,Contra Costa
30426,3523,423781,400384,2101,13,5,Contra Costa
30427,3759,423783,400631,2101,13,5,Contra Costa
30428,3650,423787,400513,2102,13,5,Contra Costa
30429,3651,423789,400514,2102,13,5,Contra Costa
30430,3677,423797,400544,2101,13,5,Contra Costa
30431,3678,423798,400545,2101,13,5,Contra Costa
30432,3226,423805,400081,2102,13,5,Contra Costa
30433,3474,423814,400333,2107,13,5,Contra Costa
30434,3733,423815,400603,2107,13,5,Contra Costa
30435,3626,423819,400488,2107,13,5,Contra Costa
30436,3398,423821,400254,2108,13,5,Contra Costa
30437,3499,423824,400360,2108,13,5,Contra Costa
30438,3713,423828,400582,2107,13,5,Contra Costa
30439,3496,423829,400357,2107,13,5,Contra Costa
30440,3735,423830,400605,2107,13,5,Contra Costa
30441,3735,423831,400605,2107,13,5,Contra Costa
30442,3527,423833,400388,2107,13,5,Contra Costa
30443,3582,423834,400443,2107,13,5,Contra Costa
30444,3582,423835,400443,2107,13,5,Contra Costa
30445,3585,423836,400446,2107,13,5,Contra Costa
30446,3363,423837,400219,2107,13,5,Contra Costa
30447,3557,423838,400418,2107,13,5,Contra Costa
30448,3363,423840,400219,2107,13,5,Contra Costa
30449,3715,423842,400584,2108,13,5,Contra Costa
30450,3365,423844,400221,2102,13,5,Contra Costa
30451,3657,423847,400522,2102,13,5,Contra Costa
30452,3369,423860,400225,2103,13,5,Contra Costa
30453,3272,423861,400127,2103,13,5,Contra Costa
30454,3272,423862,400127,2103,13,5,Contra Costa
30455,3159,423863,400012,2103,13,5,Contra Costa
30456,3368,423866,400224,2103,13,5,Contra Costa
30457,3568,423870,400429,2105,13,5,Contra Costa
30458,3422,423876,400278,2104,13,5,Contra Costa
30459,3634,423881,400496,2106,13,5,Contra Costa
30460,3697,423882,400565,2106,13,5,Contra Costa
30461,3717,423889,400586,2104,13,5,Contra Costa
30462,3643,423893,400505,2104,13,5,Contra Costa
30463,3687,423894,400555,2104,13,5,Contra Costa
30464,3387,423897,400243,2104,13,5,Contra Costa
30465,3430,423900,400287,2103,13,5,Contra Costa
30466,3367,423905,400223,2104,13,5,Contra Costa
30467,3535,423906,400396,2106,13,5,Contra Costa
30468,3535,423910,400396,2106,13,5,Contra Costa
30469,3641,423920,400503,2106,13,5,Contra Costa
30470,3179,423928,400032,2104,13,5,Contra Costa
30471,3179,423929,400032,2104,13,5,Contra Costa
30472,3751,423930,400623,2104,13,5,Contra Costa
30473,3418,423932,400274,2104,13,5,Contra Costa
30474,3751,423933,400623,2104,13,5,Contra Costa
30475,3153,423944,400006,2103,13,5,Contra Costa
30476,3153,423947,400006,2103,13,5,Contra Costa
30477,3207,423955,400062,2103,13,5,Contra Costa
30478,3596,423956,400457,2104,13,5,Contra Costa
30479,3359,423962,400215,2106,13,5,Contra Costa
30480,3612,423966,400474,2106,13,5,Contra Costa
30481,3384,423967,400240,2103,13,5,Contra Costa
30482,3382,423970,400238,2104,13,5,Contra Costa
30483,3174,423992,400027,2105,13,5,Contra Costa
30484,3218,423998,400073,2105,13,5,Contra Costa
30485,3680,424010,400547,2101,13,5,Contra Costa
30486,3680,424011,400547,2101,13,5,Contra Costa
30487,3680,424012,400547,2101,13,5,Contra Costa
30488,3680,424013,400547,2101,13,5,Contra Costa
30489,3345,424015,400201,2101,13,5,Contra Costa
30490,3493,424017,400354,2101,13,5,Contra Costa
30491,3517,424018,400378,2101,13,5,Contra Costa
30492,3517,424020,400378,2101,13,5,Contra Costa
30493,3493,424023,400354,2101,13,5,Contra Costa
30494,3493,424028,400354,2101,13,5,Contra Costa
30495,3317,424031,400173,2101,13,5,Contra Costa
30496,3573,424040,400434,2101,13,5,Contra Costa
30497,3446,424052,400303,2107,13,5,Contra Costa
30498,3558,424055,400419,2107,13,5,Contra Costa
30499,3413,424057,400269,2108,13,5,Contra Costa
30500,3414,424059,400270,2108,13,5,Contra Costa
30501,3414,424060,400270,2108,13,5,Contra Costa
30502,3413,424061,400269,2108,13,5,Contra Costa
30503,3447,424064,400304,2107,13,5,Contra Costa
30504,3413,424066,400269,2108,13,5,Contra Costa
30505,3300,424068,400156,2105,13,5,Contra Costa
30506,3670,424073,400535,2105,13,5,Contra Costa
30507,3723,424074,400592,2105,13,5,Contra Costa
30508,3670,424075,400535,2105,13,5,Contra Costa
30509,3424,424081,400281,2104,13,5,Contra Costa
30510,3207,424083,400062,2103,13,5,Contra Costa
30511,3628,424086,400490,2103,13,5,Contra Costa
30512,3638,424088,400500,2106,13,5,Contra Costa
30513,3482,424089,400342,2106,13,5,Contra Costa
30514,3475,424090,400334,2106,13,5,Contra Costa
30515,3317,424092,400173,2101,13,5,Contra Costa
30516,3318,424097,400174,2101,13,5,Contra Costa
30517,3397,424101,400253,2101,13,5,Contra Costa
30518,3217,424108,400072,2102,13,5,Contra Costa
30519,3212,424114,400067,2101,13,5,Contra Costa
30520,3623,424119,400485,2101,13,5,Contra Costa
30521,3313,424121,400169,2102,13,5,Contra Costa
30522,3730,424122,400599,2102,13,5,Contra Costa
30523,3654,424123,400517,2101,13,5,Contra Costa
30524,3579,424126,400440,2101,13,5,Contra Costa
30525,3182,424129,400035,2102,13,5,Contra Costa
30526,3406,424139,400262,2102,13,5,Contra Costa
30527,3734,424140,400604,2107,13,5,Contra Costa
30528,3527,424143,400388,2107,13,5,Contra Costa
30529,3527,424144,400388,2107,13,5,Contra Costa
30530,3556,424149,400417,2107,13,5,Contra Costa
30531,3525,424150,400386,2107,13,5,Contra Costa
30532,3529,424152,400390,2107,13,5,Contra Costa
30533,3584,424153,400445,2107,13,5,Contra Costa
30534,3582,424154,400443,2107,13,5,Contra Costa
30535,3451,424160,400308,2105,13,5,Contra Costa
30536,3167,424163,400020,2105,13,5,Contra Costa
30537,3167,424165,400020,2105,13,5,Contra Costa
30538,3724,424166,400593,2105,13,5,Contra Costa
30539,3745,424169,400616,2105,13,5,Contra Costa
30540,3476,424170,400335,2105,13,5,Contra Costa
30541,3204,424172,400058,2105,13,5,Contra Costa
30542,3605,424175,400467,2106,13,5,Contra Costa
30543,3292,424176,400147,2106,13,5,Contra Costa
30544,3504,424178,400365,2106,13,5,Contra Costa
30545,3504,424179,400365,2106,13,5,Contra Costa
30546,3640,424181,400502,2106,13,5,Contra Costa
30547,3166,424182,400019,2104,13,5,Contra Costa
30548,3635,424183,400497,2106,13,5,Contra Costa
30549,3151,424184,400004,2103,13,5,Contra Costa
30550,3501,424187,400362,2106,13,5,Contra Costa
30551,3500,424190,400361,2106,13,5,Contra Costa
30552,3164,424193,400017,2103,13,5,Contra Costa
30553,3164,424195,400017,2103,13,5,Contra Costa
30554,3482,424196,400342,2106,13,5,Contra Costa
30555,3656,424200,400521,2103,13,5,Contra Costa
30556,3739,424216,400610,2104,13,5,Contra Costa
30557,3279,424217,400134,2104,13,5,Contra Costa
30558,3354,424220,400210,2105,13,5,Contra Costa
30559,3644,424225,400506,2103,13,5,Contra Costa
30560,3476,424236,400335,2105,13,5,Contra Costa
30561,3167,424237,400020,2105,13,5,Contra Costa
30562,3298,424240,400154,2105,13,5,Contra Costa
30563,3402,424264,400258,2108,13,5,Contra Costa
30564,3312,424265,400168,2108,13,5,Contra Costa
30565,3355,424279,400211,2105,13,5,Contra Costa
30566,3762,424286,400634,2102,13,5,Contra Costa
30567,3304,424288,400160,2101,13,5,Contra Costa
30568,3318,424290,400174,2101,13,5,Contra Costa
30569,3234,424292,400089,2102,13,5,Contra Costa
30570,3651,424293,400514,2102,13,5,Contra Costa
30571,3759,424294,400631,2101,13,5,Contra Costa
30572,3762,424296,400634,2102,13,5,Contra Costa
30573,3515,424297,400376,2101,13,5,Contra Costa
30574,3516,424299,400377,2101,13,5,Contra Costa
30575,3516,424301,400377,2101,13,5,Contra Costa
30576,3512,424303,400373,2101,13,5,Contra Costa
30577,3516,424304,400377,2101,13,5,Contra Costa
30578,3405,424311,400261,2102,13,5,Contra Costa
30579,3445,424321,400302,2107,13,5,Contra Costa
30580,3443,424322,400300,2107,13,5,Contra Costa
30581,3444,424323,400301,2107,13,5,Contra Costa
30582,3498,424327,400359,2108,13,5,Contra Costa
30583,3349,424328,400205,2108,13,5,Contra Costa
30584,3444,424330,400301,2107,13,5,Contra Costa
30585,3330,424334,400186,2107,13,5,Contra Costa
30586,3554,424339,400415,2107,13,5,Contra Costa
30587,3470,424340,400329,2107,13,5,Contra Costa
30588,3497,424342,400358,2107,13,5,Contra Costa
30589,3568,424353,400429,2105,13,5,Contra Costa
30590,3460,424355,400318,2103,13,5,Contra Costa
30591,3159,424357,400012,2103,13,5,Contra Costa
30592,3284,424358,400139,2103,13,5,Contra Costa
30593,3689,424359,400557,2104,13,5,Contra Costa
30594,3604,424361,400466,2106,13,5,Contra Costa
30595,3610,424362,400472,2106,13,5,Contra Costa
30596,3684,424363,400552,2103,13,5,Contra Costa
30597,3425,424364,400282,2104,13,5,Contra Costa
30598,3538,424365,400399,2105,13,5,Contra Costa
30599,3165,424367,400018,2103,13,5,Contra Costa
30600,3590,424378,400451,2106,13,5,Contra Costa
30601,3611,424385,400473,2106,13,5,Contra Costa
30602,3587,424388,400448,2106,13,5,Contra Costa
30603,3168,424393,400021,2105,13,5,Contra Costa
30604,3201,424395,400055,2105,13,5,Contra Costa
30605,3531,424396,400392,2106,13,5,Contra Costa
30606,3590,424399,400451,2106,13,5,Contra Costa
30607,3603,424404,400465,2106,13,5,Contra Costa
30608,3610,424407,400472,2106,13,5,Contra Costa
30609,3211,424410,400066,2103,13,5,Contra Costa
30610,3369,424412,400225,2103,13,5,Contra Costa
30611,3668,424417,400533,2104,13,5,Contra Costa
30612,3685,424418,400553,2104,13,5,Contra Costa
30613,3685,424419,400553,2104,13,5,Contra Costa
30614,3195,424422,400048,2104,13,5,Contra Costa
30615,3269,424431,400124,2103,13,5,Contra Costa
30616,3659,424437,400524,2103,13,5,Contra Costa
30617,3299,424438,400155,2103,13,5,Contra Costa
30618,3359,424449,400215,2106,13,5,Contra Costa
30619,3149,424476,400002,2106,13,5,Contra Costa
30620,3149,424478,400002,2106,13,5,Contra Costa
30621,3518,424486,400379,2101,13,5,Contra Costa
30622,3518,424487,400379,2101,13,5,Contra Costa
30623,3518,424488,400379,2101,13,5,Contra Costa
30624,3521,424491,400382,2101,13,5,Contra Costa
30625,3546,424493,400407,2101,13,5,Contra Costa
30626,3489,424494,400350,2101,13,5,Contra Costa
30627,3705,424496,400574,2101,13,5,Contra Costa
30628,3705,424497,400574,2101,13,5,Contra Costa
30629,3727,424498,400596,2101,13,5,Contra Costa
30630,3467,424499,400326,2101,13,5,Contra Costa
30631,3241,424503,400096,2102,13,5,Contra Costa
30632,3394,424511,400250,2101,13,5,Contra Costa
30633,3230,424515,400085,2101,13,5,Contra Costa
30634,3415,424516,400271,2108,13,5,Contra Costa
30635,3416,424517,400272,2108,13,5,Contra Costa
30636,3714,424519,400583,2108,13,5,Contra Costa
30637,3228,424526,400083,2108,13,5,Contra Costa
30638,3228,424528,400083,2108,13,5,Contra Costa
30639,3691,424529,400559,2105,13,5,Contra Costa
30640,3198,424530,400052,2105,13,5,Contra Costa
30641,3724,424533,400593,2105,13,5,Contra Costa
30642,3168,424537,400021,2105,13,5,Contra Costa
30643,3169,424538,400022,2105,13,5,Contra Costa
30644,3423,424545,400280,2106,13,5,Contra Costa
30645,3429,424546,400286,2106,13,5,Contra Costa
30646,3387,424548,400243,2104,13,5,Contra Costa
30647,3202,424549,400056,2104,13,5,Contra Costa
30648,3394,424552,400250,2101,13,5,Contra Costa
30649,3584,424563,400445,2107,13,5,Contra Costa
30650,3585,424565,400446,2107,13,5,Contra Costa
30651,3584,424566,400445,2107,13,5,Contra Costa
30652,3585,424567,400446,2107,13,5,Contra Costa
30653,3554,424569,400415,2107,13,5,Contra Costa
30654,3554,424571,400415,2107,13,5,Contra Costa
30655,3553,424573,400414,2107,13,5,Contra Costa
30656,3424,424577,400281,2104,13,5,Contra Costa
30657,3272,424579,400127,2103,13,5,Contra Costa
30658,3485,424580,400346,2103,13,5,Contra Costa
30659,3688,424584,400556,2104,13,5,Contra Costa
30660,3196,424585,400049,2104,13,5,Contra Costa
30661,3196,424586,400049,2104,13,5,Contra Costa
30662,3563,424587,400424,2106,13,5,Contra Costa
30663,3686,424591,400554,2104,13,5,Contra Costa
30664,3716,424594,400585,2104,13,5,Contra Costa
30665,3434,424598,400291,2103,13,5,Contra Costa
30666,3424,424601,400281,2104,13,5,Contra Costa
30667,3272,424609,400127,2103,13,5,Contra Costa
30668,3286,424612,400141,2103,13,5,Contra Costa
30669,3153,424616,400006,2103,13,5,Contra Costa
30670,3277,424630,400132,2104,13,5,Contra Costa
30671,3483,424640,400343,2103,13,5,Contra Costa
30672,3370,424642,400226,2104,13,5,Contra Costa
30673,3377,424650,400233,2105,13,5,Contra Costa
30674,3280,424652,400135,2104,13,5,Contra Costa
30675,3284,424653,400139,2103,13,5,Contra Costa
30676,3673,424668,400539,2108,13,5,Contra Costa
30677,3356,424679,400212,2105,13,5,Contra Costa
30678,3229,424683,400084,2105,13,5,Contra Costa
30679,3282,424684,400137,2106,13,5,Contra Costa
30680,3281,424686,400136,2106,13,5,Contra Costa
30681,3170,424687,400023,2105,13,5,Contra Costa
30682,3394,424693,400250,2101,13,5,Contra Costa
30683,3191,424695,400044,2101,13,5,Contra Costa
30684,3725,424698,400594,2101,13,5,Contra Costa
30685,3619,424699,400481,2101,13,5,Contra Costa
30686,3622,424701,400484,2101,13,5,Contra Costa
30687,3762,424704,400634,2102,13,5,Contra Costa
30688,3177,424716,400030,2101,13,5,Contra Costa
30689,3178,424717,400031,2101,13,5,Contra Costa
30690,3374,424723,400230,2102,13,5,Contra Costa
30691,3466,424733,400325,2101,13,5,Contra Costa
30692,3349,424743,400205,2108,13,5,Contra Costa
30693,3364,424744,400220,2107,13,5,Contra Costa
30694,3364,424745,400220,2107,13,5,Contra Costa
30695,3363,424746,400219,2107,13,5,Contra Costa
30696,3496,424748,400357,2107,13,5,Contra Costa
30697,3734,424749,400604,2107,13,5,Contra Costa
30698,3390,424750,400246,2107,13,5,Contra Costa
30699,3582,424756,400443,2107,13,5,Contra Costa
30700,3584,424757,400445,2107,13,5,Contra Costa
30701,3584,424758,400445,2107,13,5,Contra Costa
30702,3585,424760,400446,2107,13,5,Contra Costa
30703,3193,424765,400046,2107,13,5,Contra Costa
30704,3365,424771,400221,2102,13,5,Contra Costa
30705,3667,424780,400532,2104,13,5,Contra Costa
30706,3379,424783,400235,2104,13,5,Contra Costa
30707,3745,424784,400616,2105,13,5,Contra Costa
30708,3749,424786,400621,2104,13,5,Contra Costa
30709,3749,424787,400621,2104,13,5,Contra Costa
30710,3539,424795,400400,2105,13,5,Contra Costa
30711,3165,424796,400018,2103,13,5,Contra Costa
30712,3629,424799,400491,2103,13,5,Contra Costa
30713,3371,424804,400227,2104,13,5,Contra Costa
30714,3475,424807,400334,2106,13,5,Contra Costa
30715,3221,424808,400076,2106,13,5,Contra Costa
30716,3746,424810,400617,2104,13,5,Contra Costa
30717,3690,424818,400558,2104,13,5,Contra Costa
30718,3369,424819,400225,2103,13,5,Contra Costa
30719,3222,424827,400077,2105,13,5,Contra Costa
30720,3368,424835,400224,2103,13,5,Contra Costa
30721,3202,424841,400056,2104,13,5,Contra Costa
30722,3662,424846,400527,2103,13,5,Contra Costa
30723,3662,424848,400527,2103,13,5,Contra Costa
30724,3461,424849,400319,2103,13,5,Contra Costa
30725,3666,424856,400531,2103,13,5,Contra Costa
30726,3668,424857,400533,2104,13,5,Contra Costa
30727,3149,424887,400002,2106,13,5,Contra Costa
30728,3322,424897,400178,2102,13,5,Contra Costa
30729,3547,424902,400408,2101,13,5,Contra Costa
30730,3547,424904,400408,2101,13,5,Contra Costa
30731,3515,424909,400376,2101,13,5,Contra Costa
30732,3374,424910,400230,2102,13,5,Contra Costa
30733,3599,424913,400460,2101,13,5,Contra Costa
30734,3234,424916,400089,2102,13,5,Contra Costa
30735,3712,424920,400581,2107,13,5,Contra Costa
30736,3228,424922,400083,2108,13,5,Contra Costa
30737,3193,424929,400046,2107,13,5,Contra Costa
30738,3582,424934,400443,2107,13,5,Contra Costa
30739,3209,424940,400064,2103,13,5,Contra Costa
30740,3635,424946,400497,2106,13,5,Contra Costa
30741,3209,424952,400064,2103,13,5,Contra Costa
30742,3427,424953,400284,2106,13,5,Contra Costa
30743,3477,424954,400336,2106,13,5,Contra Costa
30744,3723,424959,400592,2105,13,5,Contra Costa
30745,3262,424963,400117,2105,13,5,Contra Costa
30746,3287,424964,400142,2106,13,5,Contra Costa
30747,3723,424968,400592,2105,13,5,Contra Costa
30748,3723,424969,400592,2105,13,5,Contra Costa
30749,3723,424970,400592,2105,13,5,Contra Costa
30750,3168,424971,400021,2105,13,5,Contra Costa
30751,3298,424972,400154,2105,13,5,Contra Costa
30752,3745,424974,400616,2105,13,5,Contra Costa
30753,3371,424975,400227,2104,13,5,Contra Costa
30754,3434,424978,400291,2103,13,5,Contra Costa
30755,3278,424983,400133,2104,13,5,Contra Costa
30756,3277,424984,400132,2104,13,5,Contra Costa
30757,3505,424991,400366,2106,13,5,Contra Costa
30758,3666,424999,400531,2103,13,5,Contra Costa
30759,3638,425001,400500,2106,13,5,Contra Costa
30760,3181,425016,400034,2105,13,5,Contra Costa
30761,3171,425017,400024,2104,13,5,Contra Costa
30762,3747,425020,400619,2104,13,5,Contra Costa
30763,3359,425050,400215,2106,13,5,Contra Costa
30764,3256,425055,400111,2108,13,5,Contra Costa
30765,3237,425060,400092,2108,13,5,Contra Costa
30766,3302,425068,400158,2105,13,5,Contra Costa
30767,3271,425070,400126,2106,13,5,Contra Costa
30768,3149,425075,400002,2106,13,5,Contra Costa
30769,3149,425078,400002,2106,13,5,Contra Costa
30770,3766,425079,400639,2105,13,5,Contra Costa
30771,3219,425080,400074,2105,13,5,Contra Costa
30772,3313,425081,400169,2102,13,5,Contra Costa
30773,3313,425082,400169,2102,13,5,Contra Costa
30774,3623,425085,400485,2101,13,5,Contra Costa
30775,3701,425086,400569,2102,13,5,Contra Costa
